settlement-id,transaction-type,order-id,posted-date,sku,quantity,product-sales,shipping-credits,promotional-rebates,selling-fees,fba-fees,other-transaction-fees,other,total
2026-STL-0418,Order,114-1002592-3156762,2026-04-18,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0418,Order,114-1002725-1950471,2026-04-18,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0418,Order,114-1002726-5628257,2026-04-18,GT-EYE-CREAM,2,53.98,0.00,-0.00,-8.10,-7.00,0.00,0.00,38.88
2026-STL-0418,Order,114-1002850-3190350,2026-04-18,GT-SPF30-TINT,1,23.99,0.00,-2.40,-3.24,-3.60,0.00,0.00,14.75
2026-STL-0418,Order,114-1002851-9901791,2026-04-18,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0418,Order,114-1003012-6197809,2026-04-18,GT-ROLLER-JADE,3,41.97,0.00,-0.00,-6.30,-10.20,0.00,0.00,25.47
2026-STL-0418,Order,114-1003121-5481292,2026-04-18,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0418,Order,114-1003122-7440597,2026-04-18,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0418,Order,114-1003123-1203251,2026-04-18,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0418,Order,114-1003124-8005981,2026-04-18,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0418,Order,114-1003388-1895909,2026-04-18,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0418,Order,114-1003389-1302898,2026-04-18,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0418,Order,114-1003390-2087833,2026-04-18,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0418,Order,114-1003391-1264631,2026-04-18,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0418,Order,114-1003685-9845104,2026-04-18,PH-SHAMPOO-OAT,1,15.99,0.00,-3.20,-1.92,-3.95,0.00,0.00,6.92
2026-STL-0418,Order,114-1003686-2063842,2026-04-18,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0418,Order,114-1003687-2894922,2026-04-18,PH-SHAMPOO-OAT,1,15.99,0.00,-3.20,-1.92,-3.95,0.00,0.00,6.92
2026-STL-0418,Order,114-1004112-5224824,2026-04-18,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0418,Order,114-1004113-2835292,2026-04-18,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0418,Order,114-1004254-6710639,2026-04-18,PH-DENTAL-30CT,1,21.99,0.00,-2.20,-2.97,-4.10,0.00,0.00,12.72
2026-STL-0418,Order,114-1004255-7871926,2026-04-18,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0419,Order,114-1000052-9164991,2026-04-19,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0419,Order,114-1000053-2022698,2026-04-19,PF-WHEY-CHOC,1,44.99,0.00,-9.00,-5.40,-6.10,0.00,0.00,24.49
2026-STL-0419,Order,114-1000054-9436429,2026-04-19,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0419,Order,114-1000368-3329967,2026-04-19,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0419,Refund,114-1000549-2930810,2026-04-19,PF-PREWKT-BERRY,-1,-32.99,0.00,3.30,3.56,0.00,0.00,0.00,-26.13
2026-STL-0419,Order,114-1000566-7864135,2026-04-19,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0419,Order,114-1000567-9199017,2026-04-19,PF-PREWKT-BERRY,1,32.99,0.00,-3.30,-4.45,-4.35,0.00,0.00,20.89
2026-STL-0419,Order,114-1000773-2723158,2026-04-19,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0419,Order,114-1000774-1767026,2026-04-19,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0419,Order,114-1000775-9793234,2026-04-19,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0419,Order,114-1000776-6750102,2026-04-19,PF-CREATINE-300,2,49.98,0.00,-10.00,-6.00,-8.10,0.00,0.00,25.88
2026-STL-0419,Order,114-1000777-3766286,2026-04-19,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0419,Order,114-1000778-4832222,2026-04-19,PF-CREATINE-300,2,49.98,0.00,-0.00,-7.50,-8.10,0.00,0.00,34.38
2026-STL-0419,Order,114-1001084-8246678,2026-04-19,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0419,Order,114-1001085-2384877,2026-04-19,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0419,Order,114-1001086-5404991,2026-04-19,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0419,Order,114-1001307-8142021,2026-04-19,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0419,Order,114-1001308-2644153,2026-04-19,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0419,Order,114-1001309-1208423,2026-04-19,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0419,Order,114-1001389-8448343,2026-04-19,PF-ELECTRO-CIT,1,21.99,0.00,-4.40,-2.64,-3.95,0.00,0.00,11.00
2026-STL-0419,Order,114-1001390-8180005,2026-04-19,PF-ELECTRO-CIT,1,21.99,0.00,-4.40,-2.64,-3.95,0.00,0.00,11.00
2026-STL-0419,Order,114-1001538-4894044,2026-04-19,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0419,Order,114-1001539-8859576,2026-04-19,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0419,Order,114-1001540-7993768,2026-04-19,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0419,Order,114-1001541-8924295,2026-04-19,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0419,Order,114-1001542-5738845,2026-04-19,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0419,Order,114-1001543-3907342,2026-04-19,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0419,Order,114-1001944-4180407,2026-04-19,GT-SERUM-HA,2,49.98,0.00,-0.00,-7.50,-7.10,0.00,0.00,35.38
2026-STL-0419,Order,114-1001945-6556840,2026-04-19,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0419,Order,114-1001946-9041235,2026-04-19,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0419,Order,114-1001947-9205196,2026-04-19,GT-SERUM-HA,3,74.97,0.00,-0.00,-11.25,-10.65,0.00,0.00,53.07
2026-STL-0419,Order,114-1002251-1413665,2026-04-19,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0419,Order,114-1002252-3043656,2026-04-19,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0419,Order,114-1002253-4941435,2026-04-19,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0419,Order,114-1002443-5548431,2026-04-19,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0419,Order,114-1002444-3784106,2026-04-19,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0419,Order,114-1002445-7228596,2026-04-19,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0419,Refund,114-1002579-7464522,2026-04-19,GT-MASK-CLAY,-1,-14.99,0.00,0.00,1.80,0.00,0.00,0.00,-13.19
2026-STL-0419,Order,114-1002593-4551099,2026-04-19,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0419,Order,114-1002852-1145436,2026-04-19,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0419,Order,114-1002853-2509059,2026-04-19,GT-SPF30-TINT,2,47.98,0.00,-0.00,-7.20,-7.20,0.00,0.00,33.58
2026-STL-0419,Order,114-1002854-3526697,2026-04-19,GT-SPF30-TINT,2,47.98,0.00,-0.00,-7.20,-7.20,0.00,0.00,33.58
2026-STL-0419,Refund,114-1003003-2196822,2026-04-19,GT-ROLLER-JADE,-1,-13.99,0.00,0.00,1.68,0.00,0.00,0.00,-12.31
2026-STL-0419,Order,114-1003125-4533549,2026-04-19,PH-CHEW-BULLY-6,1,29.99,0.00,-6.00,-3.60,-4.60,0.00,0.00,15.79
2026-STL-0419,Order,114-1003126-9097767,2026-04-19,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0419,Order,114-1003127-3778372,2026-04-19,PH-CHEW-BULLY-6,1,29.99,0.00,-3.00,-4.05,-4.60,0.00,0.00,18.34
2026-STL-0419,Order,114-1003128-8710913,2026-04-19,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0419,Order,114-1003392-3778324,2026-04-19,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0419,Order,114-1003393-8058810,2026-04-19,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0419,Order,114-1003394-5972962,2026-04-19,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0419,Order,114-1003395-8653803,2026-04-19,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0419,Order,114-1003688-3738798,2026-04-19,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0419,Order,114-1003689-2811276,2026-04-19,PH-SHAMPOO-OAT,2,31.98,0.00,-0.00,-4.80,-7.90,0.00,0.00,19.28
2026-STL-0419,Order,114-1003839-3539800,2026-04-19,PH-TOY-ROPE-L,1,13.99,0.00,-1.40,-1.89,-3.75,0.00,0.00,6.95
2026-STL-0419,Order,114-1003840-8305164,2026-04-19,PH-TOY-ROPE-L,1,13.99,0.00,-1.40,-1.89,-3.75,0.00,0.00,6.95
2026-STL-0419,Order,114-1004010-6662878,2026-04-19,PH-BED-MED-GRY,1,42.99,0.00,-4.30,-5.80,-12.40,0.00,0.00,20.49
2026-STL-0419,Order,114-1004011-5064165,2026-04-19,PH-BED-MED-GRY,1,42.99,0.00,-4.30,-5.80,-12.40,0.00,0.00,20.49
2026-STL-0419,Order,114-1004256-9633551,2026-04-19,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0419,Order,114-1004257-8680964,2026-04-19,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0419,Order,114-1004258-7223260,2026-04-19,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0420,Order,114-1000055-9519948,2026-04-20,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0420,Order,114-1000056-4946066,2026-04-20,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0420,Order,114-1000369-3177199,2026-04-20,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0420,Order,114-1000370-9030667,2026-04-20,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0420,Order,114-1000568-4699871,2026-04-20,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0420,Order,114-1000569-3822078,2026-04-20,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0420,Order,114-1000570-9309978,2026-04-20,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0420,Order,114-1000779-3066315,2026-04-20,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0420,Order,114-1000780-5291430,2026-04-20,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0420,Order,114-1000781-1804641,2026-04-20,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0420,Order,114-1000782-2942630,2026-04-20,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0420,Order,114-1001087-3187332,2026-04-20,PF-BCAA-LEMON,1,27.99,0.00,-0.00,-4.20,-4.20,0.00,0.00,19.59
2026-STL-0420,Order,114-1001310-7013049,2026-04-20,PF-VEGAN-CHOC,1,39.99,0.00,-0.00,-6.00,-6.10,0.00,0.00,27.89
2026-STL-0420,Order,114-1001391-4008109,2026-04-20,PF-ELECTRO-CIT,1,21.99,0.00,-0.00,-3.30,-3.95,0.00,0.00,14.74
2026-STL-0420,Order,114-1001392-8349399,2026-04-20,PF-ELECTRO-CIT,1,21.99,0.00,-0.00,-3.30,-3.95,0.00,0.00,14.74
2026-STL-0420,Order,114-1001393-7623837,2026-04-20,PF-ELECTRO-CIT,1,21.99,0.00,-0.00,-3.30,-3.95,0.00,0.00,14.74
2026-STL-0420,Order,114-1001544-7979059,2026-04-20,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0420,Order,114-1001545-1789356,2026-04-20,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0420,Order,114-1001546-3660958,2026-04-20,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0420,Order,114-1001547-2068131,2026-04-20,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0420,Order,114-1001548-4759700,2026-04-20,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0420,Refund,114-1001908-5591031,2026-04-20,GT-SERUM-HA,-1,-24.99,0.00,0.00,3.00,0.00,0.00,0.00,-21.99
2026-STL-0420,Order,114-1001948-7708806,2026-04-20,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0420,Order,114-1001949-7523795,2026-04-20,GT-SERUM-HA,2,49.98,0.00,-5.00,-6.75,-7.10,0.00,0.00,31.13
2026-STL-0420,Order,114-1001950-3116002,2026-04-20,GT-SERUM-HA,2,49.98,0.00,-0.00,-7.50,-7.10,0.00,0.00,35.38
2026-STL-0420,Order,114-1001951-4967894,2026-04-20,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0420,Order,114-1002254-8367376,2026-04-20,GT-MOIST-50ML,1,22.99,0.00,-2.30,-3.10,-3.60,0.00,0.00,13.99
2026-STL-0420,Order,114-1002255-1363358,2026-04-20,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0420,Order,114-1002446-3270615,2026-04-20,GT-CLEANSE-150,2,33.98,0.00,-3.40,-4.59,-7.40,0.00,0.00,18.59
2026-STL-0420,Order,114-1002447-6329920,2026-04-20,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0420,Order,114-1002594-7109621,2026-04-20,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0420,Order,114-1002595-7808943,2026-04-20,GT-MASK-CLAY,1,14.99,0.00,-3.00,-1.80,-3.85,0.00,0.00,6.34
2026-STL-0420,Order,114-1002727-6983783,2026-04-20,GT-EYE-CREAM,1,26.99,0.00,-0.00,-4.05,-3.50,0.00,0.00,19.44
2026-STL-0420,Order,114-1002855-6293212,2026-04-20,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0420,Order,114-1003013-3153928,2026-04-20,GT-ROLLER-JADE,1,13.99,0.00,-0.00,-2.10,-3.40,0.00,0.00,8.49
2026-STL-0420,Order,114-1003129-7243076,2026-04-20,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0420,Order,114-1003130-6546545,2026-04-20,PH-CHEW-BULLY-6,2,59.98,0.00,-0.00,-9.00,-9.20,0.00,0.00,41.78
2026-STL-0420,Order,114-1003396-5164118,2026-04-20,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0420,Order,114-1003397-9395962,2026-04-20,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0420,Order,114-1003398-4262346,2026-04-20,PH-TREAT-SALMON,1,18.99,0.00,-0.00,-2.85,-3.90,0.00,0.00,12.24
2026-STL-0420,Order,114-1003841-5217304,2026-04-20,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0420,Order,114-1004012-5104413,2026-04-20,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0420,Order,114-1004114-5270257,2026-04-20,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0420,Order,114-1004115-1360106,2026-04-20,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0420,Order,114-1004259-6847354,2026-04-20,PH-DENTAL-30CT,2,43.98,0.00,-0.00,-6.60,-8.20,0.00,0.00,29.18
2026-STL-0420,Order,114-1004260-2864986,2026-04-20,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0420,Order,114-1004261-8400553,2026-04-20,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0421,Order,114-1000057-2375453,2026-04-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0421,Order,114-1000058-5374922,2026-04-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0421,Order,114-1000059-7640184,2026-04-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0421,Order,114-1000060-2217071,2026-04-21,PF-WHEY-CHOC,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0421,Order,114-1000371-2237331,2026-04-21,PF-WHEY-VAN,1,44.99,0.00,-4.50,-6.07,-6.10,0.00,0.00,28.32
2026-STL-0421,Order,114-1000372-8815384,2026-04-21,PF-WHEY-VAN,1,44.99,0.00,-0.00,-6.75,-6.10,0.00,0.00,32.14
2026-STL-0421,Order,114-1000571-7154919,2026-04-21,PF-PREWKT-BERRY,1,32.99,0.00,-3.30,-4.45,-4.35,0.00,0.00,20.89
2026-STL-0421,Order,114-1000572-8404902,2026-04-21,PF-PREWKT-BERRY,1,32.99,0.00,-0.00,-4.95,-4.35,0.00,0.00,23.69
2026-STL-0421,Order,114-1000783-8959049,2026-04-21,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0421,Order,114-1000784-1156104,2026-04-21,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0421,Order,114-1000785-5529464,2026-04-21,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0421,Order,114-1000786-2760168,2026-04-21,PF-CREATINE-300,1,24.99,0.00,-0.00,-3.75,-4.05,0.00,0.00,17.19
2026-STL-0421,Order,114-1001191-6448586,2026-04-21,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0421,Order,114-1001192-6896198,2026-04-21,PF-SHAKER-28,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0421,Order,114-1001394-3830705,2026-04-21,PF-ELECTRO-CIT,1,21.99,0.00,-0.00,-3.30,-3.95,0.00,0.00,14.74
2026-STL-0421,Order,114-1001395-7782844,2026-04-21,PF-ELECTRO-CIT,3,65.97,0.00,-0.00,-9.90,-11.85,0.00,0.00,44.22
2026-STL-0421,Order,114-1001549-5487758,2026-04-21,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0421,Order,114-1001550-2747213,2026-04-21,GT-SERUM-VITC,2,57.98,0.00,-5.80,-7.83,-7.10,0.00,0.00,37.25
2026-STL-0421,Order,114-1001551-8669463,2026-04-21,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0421,Order,114-1001552-2709062,2026-04-21,GT-SERUM-VITC,1,28.99,0.00,-5.80,-3.48,-3.55,0.00,0.00,16.16
2026-STL-0421,Order,114-1001553-2980707,2026-04-21,GT-SERUM-VITC,1,28.99,0.00,-0.00,-4.35,-3.55,0.00,0.00,21.09
2026-STL-0421,Order,114-1001554-5901010,2026-04-21,GT-SERUM-VITC,2,57.98,0.00,-0.00,-8.70,-7.10,0.00,0.00,42.18
2026-STL-0421,Order,114-1001952-1134702,2026-04-21,GT-SERUM-HA,2,49.98,0.00,-0.00,-7.50,-7.10,0.00,0.00,35.38
2026-STL-0421,Order,114-1001953-8196619,2026-04-21,GT-SERUM-HA,1,24.99,0.00,-0.00,-3.75,-3.55,0.00,0.00,17.69
2026-STL-0421,Order,114-1002256-4361332,2026-04-21,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0421,Order,114-1002257-9270565,2026-04-21,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0421,Order,114-1002258-2800796,2026-04-21,GT-MOIST-50ML,1,22.99,0.00,-0.00,-3.45,-3.60,0.00,0.00,15.94
2026-STL-0421,Order,114-1002448-1093993,2026-04-21,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0421,Order,114-1002449-8693923,2026-04-21,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0421,Order,114-1002450-3624846,2026-04-21,GT-CLEANSE-150,1,16.99,0.00,-0.00,-2.55,-3.70,0.00,0.00,10.74
2026-STL-0421,Order,114-1002596-9406983,2026-04-21,GT-MASK-CLAY,1,14.99,0.00,-0.00,-2.25,-3.85,0.00,0.00,8.89
2026-STL-0421,Order,114-1002597-9141073,2026-04-21,GT-MASK-CLAY,1,14.99,0.00,-1.50,-2.02,-3.85,0.00,0.00,7.62
2026-STL-0421,Order,114-1002598-9120146,2026-04-21,GT-MASK-CLAY,2,29.98,0.00,-0.00,-4.50,-7.70,0.00,0.00,17.78
2026-STL-0421,Order,114-1002856-2702878,2026-04-21,GT-SPF30-TINT,1,23.99,0.00,-0.00,-3.60,-3.60,0.00,0.00,16.79
2026-STL-0421,Order,114-1002857-3738993,2026-04-21,GT-SPF30-TINT,1,23.99,0.00,-2.40,-3.24,-3.60,0.00,0.00,14.75
2026-STL-0421,Order,114-1003131-9724962,2026-04-21,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0421,Order,114-1003132-5115393,2026-04-21,PH-CHEW-BULLY-6,1,29.99,0.00,-0.00,-4.50,-4.60,0.00,0.00,20.89
2026-STL-0421,Order,114-1003399-4741787,2026-04-21,PH-TREAT-SALMON,2,37.98,0.00,-0.00,-5.70,-7.80,0.00,0.00,24.48
2026-STL-0421,Order,114-1003400-7781554,2026-04-21,PH-TREAT-SALMON,1,18.99,0.00,-3.80,-2.28,-3.90,0.00,0.00,9.01
2026-STL-0421,Order,114-1003401-1385216,2026-04-21,PH-TREAT-SALMON,3,56.97,0.00,-0.00,-8.55,-11.70,0.00,0.00,36.72
2026-STL-0421,Order,114-1003690-5171241,2026-04-21,PH-SHAMPOO-OAT,1,15.99,0.00,-0.00,-2.40,-3.95,0.00,0.00,9.64
2026-STL-0421,Order,114-1003842-6094229,2026-04-21,PH-TOY-ROPE-L,2,27.98,0.00,-0.00,-4.20,-7.50,0.00,0.00,16.28
2026-STL-0421,Order,114-1003843-5998189,2026-04-21,PH-TOY-ROPE-L,1,13.99,0.00,-0.00,-2.10,-3.75,0.00,0.00,8.14
2026-STL-0421,Order,114-1004013-5626815,2026-04-21,PH-BED-MED-GRY,1,42.99,0.00,-0.00,-6.45,-12.40,0.00,0.00,24.14
2026-STL-0421,Order,114-1004116-7302872,2026-04-21,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0421,Order,114-1004117-5373368,2026-04-21,PH-BRUSH-DBL,1,12.99,0.00,-0.00,-1.95,-3.45,0.00,0.00,7.59
2026-STL-0421,Order,114-1004262-2241156,2026-04-21,PH-DENTAL-30CT,1,21.99,0.00,-0.00,-3.30,-4.10,0.00,0.00,14.59
2026-STL-0422,Order,114-1000061-2229110,2026-04-22,PF-WHEY-CHOC,3,134.97,0.00,-26.99,-16.20,-18.30,0.00,0.00,73.48
